Nombre del apartamento;URL;Precio;Area;Habitaciones;Baños;CONTACTO
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/3951-M4654984;$2.100.000;80 m²;2;2;Contactar
Apartamento en Arriendo, La Calleja, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-country-club-2-habitaciones-3-banos-1-garajes/4058-M4468721;$2.100.000;71 m²;2;3;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-2-banos-1-garajes/35-M4669841;$2.100.000;71 m²;2;2;Contactar
Apartamento en Arriendo, Cedro Golf, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-salazar-2-habitaciones-2-banos-1-garajes/10366-M4688774;$2.100.000;70 m²;2;2;Contactar
Apartamento en Arriendo, San Jose de Bavaria, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-jose-v-sector-2-habitaciones-2-banos-1-garajes/223-11540;$2.100.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Alhambra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-1-garajes/350-M4712756;$2.100.000;83 m²;2;2;Contactar
Apartamento en Arriendo, chico norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-ii-2-habitaciones-1-banos-1-garajes/22-M4612255;$2.100.000;67 m²;2;1;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-2-garajes/223-11678;$2.100.000;70 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-contador-2-habitaciones-2-banos-1-garajes/4969-M4644528;$2.100.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-2-garajes/93-M4200045;$2.100.000;84 m²;2;3;Contactar
Apartamento en Arriendo, CHAPINERO ALTO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-2-habitaciones-1-banos-1-garajes/544-M4717147;$2.100.000;60 m²;2;1;Contactar
Apartamento en Arriendo, El Tintal Central, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-tintal-2-habitaciones-2-banos-1-garajes/10366-M4715627;$2.100.000;62 m²;2;2;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-iii-2-habitaciones-1-banos-1-garajes/223-11443;$2.100.000;58 m²;2;1;Contactar
Apartamento en Arriendo, Barrio El Cedro, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-2-banos-1-garajes/175-M4708473;$2.107.000;64 m²;2;2;Contactar
Apartamento en Arriendo, LA CALLEJA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-country-club-2-habitaciones-2-banos-1-garajes/851-1129376;$2.110.000;70 m²;2;2;Contactar
Apartamento en Arriendo, El Cedrito, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos/3438-M4601925;$2.130.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/34-M4720879;$2.142.000;62 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/426-M4672746;$2.150.000;98 m²;2;2;Contactar
Apartamento en Arriendo, puente largo, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-puente-largo-edif-el-bambu-2-habitaciones-1-banos-1-garajes/MC4754032;$2.150.000;47 m²;2;1;Contactar
Apartamento en Arriendo, Cedro Golf Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-salazar-2-habitaciones-1-banos-1-garajes/4877-M4135860;$2.170.000;50 m²;2;1;Contactar
Apartamento en Arriendo, San Facon, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-victorino-2-habitaciones-2-banos-1-garajes/183-M4721358;$2.180.000;65 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos , Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-2-garajes/MC4713434;$2.200.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Acevedo Tejada Teusaquillo, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acevedo-tejada-2-habitaciones-2-banos-1-garajes/73-M4620763;$2.200.000;48 m²;2;2;Contactar
Apartamento en Arriendo, San Patricio, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-2-banos-1-garajes/11278-M4619058;$2.200.000;56 m²;2;2;Contactar
Apartamento en Arriendo, Teusaquillo, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-quinta-paredes-2-habitaciones-2-banos-1-garajes/164-M4721641;$2.200.000;64 m²;2;2;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-alta-2-habitaciones-2-banos-1-garajes/495-M4751958;$2.200.000;80 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/330-M4724411;$2.200.000;75 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/508-M4752522;$2.200.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Granada, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-2-habitaciones-2-banos-1-garajes/10366-M4749122;$2.200.000;57 m²;2;2;Contactar
Apartamento en Arriendo, Alhambra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-1-garajes/734-M4756014;$2.200.000;68 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-oriental-2-habitaciones-2-banos-1-garajes/10930-M4564299;$2.200.000;72 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-caobos-salazar-2-habitaciones-2-banos/5031-M4738714;$2.200.000;68 m²;2;2;Contactar
Apartamento en Arriendo, CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-iii-2-habitaciones-3-banos-1-garajes/776-M4556921;$2.200.000;80 m²;2;3;Contactar
Apartamento en Arriendo, NUEVA VILLA DEL PRADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nueva-zelandia-2-habitaciones-2-banos-1-garajes/16034-M4524798;$2.200.000;57 m²;2;2;Contactar
Apartamento en Arriendo, Pepe Sierra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-1-garajes/684-M4677969;$2.200.000;70 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-bolivar-2-habitaciones-2-banos-1-garajes/MC4747635;$2.200.000;58 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-caobos-salazar-2-habitaciones-2-banos-1-garajes/304-M4665745;$2.200.000;97.49 m²;2;2;Contactar
Apartamento en Arriendo, CEDRITOS CEDRO GOLF, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/MC2614345;$2.200.000;65 m²;2;2;Contactar
Apartamento en Arriendo, Bella Suiza, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-2-habitaciones-3-banos-2-garajes/920-M4016816;$2.200.000;76 m²;2;3;Contactar
Apartamento en Arriendo, SAN LUIS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-luis-2-habitaciones-2-banos-1-garajes/368-M4753869;$2.200.000;60 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-2-garajes/79-M4742907;$2.200.000;58 m²;2;2;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/411-M4740008;$2.200.000;49.17 m²;2;2;Contactar
Apartamento en Arriendo, Belmira Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/350-M4756272;$2.200.000;66 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARABARA Santa Bárbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/MC4664716;$2.200.000;82 m²;2;2;Contactar
Apartamento en Arriendo, LA CANDELARIA Centro y Zona Colonial, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-aguas-2-habitaciones-1-banos/MC2565420;$2.200.000;69 m²;2;1;Contactar
Apartamento en Arriendo, Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-2-habitaciones-1-banos-1-garajes/MC3474481;$2.200.000;56 m²;2;1;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/4278-M4740221;$2.200.000;64 m²;2;2;Contactar
Apartamento en Arriendo, Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-barrancas-norte-2-habitaciones-2-banos-1-garajes/MC3763971;$2.200.000;67 m²;2;2;Contactar
Apartamento en Arriendo, VILLA DEL PRADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nueva-zelandia-2-habitaciones-2-banos-1-garajes/16034-M4712292;$2.200.000;57 m²;2;2;Contactar
Apartamento en Arriendo, villa aranjuez calle 170, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pradera-norte-2-habitaciones-2-banos-1-garajes/14935-M4698919;$2.200.000;75 m²;2;2;Contactar
Apartamento en Arriendo, Chapinero Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chapinero-norte-2-habitaciones-1-banos-1-garajes/164-M4639791;$2.200.000;58 m²;2;1;Contactar
Apartamento en Arriendo, LA SOLEDAD TEUSAQUILLO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-soledad-2-habitaciones-2-banos/3491-M2702334;$2.200.000;135 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-2-garajes/10300-M4717193;$2.200.000;72 m²;2;2;Contactar
Apartamento en Arriendo, QUINTAS DE SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-1-banos-1-garajes/3038-M4687859;$2.200.000;60 m²;2;1;Contactar
Apartamento en Arriendo, LA PRADERA NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pradera-norte-2-habitaciones-2-banos-1-garajes/3038-M2994878;$2.200.000;73 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-1-banos-1-garajes/3038-M4723538;$2.200.000;60 m²;2;1;Contactar
Apartamento en Arriendo, Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cundinamarca-2-habitaciones-2-banos-1-garajes/5268-M4735258;$2.210.000;75.06 m²;2;2;Contactar
Apartamento en Arriendo, EL CONTADOR, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-2-habitaciones-3-banos-2-garajes/2993-1530886;$2.221.000;80 m²;2;3;Contactar
Apartamento en Arriendo, Los Martires, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-victorino-2-habitaciones-2-banos-1-garajes/11813-M4695781;$2.224.000;64 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-2-habitaciones-2-banos-1-garajes/3535-M4753293;$2.239.000;64 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-oriental-2-habitaciones-2-banos-2-garajes/59-M4752125;$2.242.000;64.4 m²;2;2;Contactar
Apartamento en Arriendo, Chico Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-et-iii-2-habitaciones-3-banos-1-garajes/73-M4066494;$2.246.500;93 m²;2;3;Contactar
Apartamento en Arriendo, Colina Campestre, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-iberia-2-habitaciones-2-banos-2-garajes/478-M4611411;$2.247.000;90 m²;2;2;Contactar
Apartamento en Arriendo, COLINA CAMPESTRE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-jose-del-prado-2-habitaciones-3-banos-2-garajes/16430-M4706690;$2.250.000;94 m²;2;3;Contactar
Apartamento en Arriendo, Alhambra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-1-garajes/133-M4514594;$2.250.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Pontevedra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-rosa-2-habitaciones-2-banos-1-garajes/5031-M4754768;$2.250.000;75 m²;2;2;Contactar
Apartamento en Arriendo, LA ALHAMBRA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-2-garajes/4544-1456209;$2.250.000;80 m²;2;2;Contactar
Apartamento en Arriendo, PALERMO La Soledad, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-palermo-2-habitaciones-1-banos-1-garajes/MC2708476;$2.250.000;50 m²;2;1;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/11813-M3937866;$2.260.000;79 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL SANTA BARBARA, Bogot…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-3-banos-1-garajes/3965-1697318;$2.270.000;86 m²;2;3;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-2-garajes/10323-M4710337;$2.275.000;65 m²;2;2;Contactar
Apartamento en Arriendo, BULEVAR NIZA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-villas-2-habitaciones-2-banos-2-garajes/2571-M4639555;$2.280.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/2671-M4721376;$2.293.000;56 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Central Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/342-M4710409;$2.295.000;79 m²;2;2;Contactar
Apartamento en Arriendo, BARRIO CENTRO LAS NIEVES , Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos/MC4694777;$2.300.000;42 m²;2;2;Contactar
Apartamento en Arriendo, LAS NIEVES Centro y Zona Colonial, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos/MC4722021;$2.300.000;35 m²;2;2;Contactar
Apartamento en Arriendo, CENTRO LA MACARENA Centro y Zona Colonial, Bogotá …;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-macarena-2-habitaciones-1-banos-1-garajes/MC4742910;$2.300.000;70 m²;2;1;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-2-banos-2-garajes/2671-M4748590;$2.300.000;62 m²;2;2;Contactar
Apartamento en Arriendo, Teusaquillo, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nicolas-de-federman-2-habitaciones-2-banos-1-garajes/11813-M4674999;$2.300.000;97 m²;2;2;Contactar
Apartamento en Arriendo, La Calleja, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-2-habitaciones-2-banos-1-garajes/10366-M4727905;$2.300.000;80 m²;2;2;Contactar
Apartamento en Arriendo, CENTRO LAS NIEVES Centro y Zona Colonial, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos-1-garajes/MC4684899;$2.300.000;57 m²;2;2;Contactar
Apartamento en Arriendo, BELMIRA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-belmira-2-habitaciones-2-banos-1-garajes/562-M3063595;$2.300.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/MC3091058;$2.300.000;67.4 m²;2;2;Contactar
Apartamento en Arriendo, CONTADOR ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-2-banos-1-garajes/15514-M4556140;$2.300.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/13436-M4744029;$2.300.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/13436-M4743757;$2.300.000;70 m²;2;2;Contactar
Apartamento en Arriendo, EL BATAN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/3312-M4732060;$2.300.000;80 m²;2;2;Contactar
Apartamento en Arriendo, NUEVA AUTOPISTA LOS CEDROS Country, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-2-habitaciones-2-banos-1-garajes/MC4682887;$2.300.000;57 m²;2;2;Contactar
Apartamento en Arriendo, Quinta Paredes Teusaquillo, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-recuerdo-2-habitaciones-1-banos-1-garajes/5175-M4729781;$2.300.000;86 m²;2;1;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/10858-M4724548;$2.300.000;70 m²;2;2;Contactar
Apartamento en Arriendo, SANTA TERESA NORTE Orquídeas, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-teresa-2-habitaciones-2-banos-1-garajes/MC4748314;$2.300.000;62 m²;2;2;Contactar
Apartamento en Arriendo, Nuevo Country Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-2-garajes/73-M4708192;$2.300.000;68.83 m²;2;2;Contactar
Apartamento en Arriendo, San Martin, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-martin-2-habitaciones-2-banos-1-garajes/346-M3797741;$2.300.000;47 m²;2;2;Contactar
Apartamento en Arriendo, EL BATAN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/13436-M4724519;$2.300.000;70 m²;2;2;Contactar
